ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
224,134522,153519,63895,64985,Switzerland,Associate,5,3,Negative,Industrials,Junior,Junior,Cubicle,7,Ineligible
225,450917,477388,371880,373792,Switzerland,VP,11,32,Positive,Retail,VP,Senior,Shared,19,Ineligible
229,84572,93758,26714,29269,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,39,Ineligible
238,3232273,3948494,9581051,11611186,Switzerland,MD,21,340,Positive,Tech,Executive,Senior,Corner,40,Eligible
243,442456,506887,358611,392888,Switzerland,VP,15,30,Neutral,Automotive,VP,Senior,Shared,18,Ineligible
248,92182,97359,28153,24472,Switzerland,Analyst,1,0,Positive,Law,Junior,Junior,Cubicle,43,Ineligible
253,79728,87696,23396,25333,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,7,Ineligible
262,86166,86313,26144,29290,Switzerland,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,26,Ineligible
264,76100,78964,22609,20301,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,5,Ineligible
265,431214,497333,346178,389281,Switzerland,VP,11,29,Positive,Real Estate,VP,Senior,Shared,5,Ineligible
266,91772,100747,30130,29560,Switzerland,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,32,Ineligible
273,490360,574067,408246,450609,Switzerland,VP,11,36,Positive,Retail,VP,Senior,Shared,20,Ineligible
274,102920,108321,34556,35213,Switzerland,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,40,Ineligible
280,91705,91029,31503,25426,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,37,Ineligible
295,119673,127416,57813,64028,Switzerland,Associate,5,1,Neutral,Law,Junior,Junior,Cubicle,23,Ineligible
307,442325,484883,346224,377287,Switzerland,VP,11,32,Neutral,Media,VP,Senior,Shared,14,Ineligible
309,3212456,3982195,9554953,11874125,Switzerland,MD,19,341,Neutral,Real Estate,Executive,Senior,Corner,2,Ineligible
314,87414,86559,30471,27870,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,12,Ineligible
320,161698,169952,78984,84654,Switzerland,Associate,6,3,Positive,Industrials,Junior,Junior,Cubicle,11,Ineligible
322,80022,81348,25536,23832,Switzerland,Analyst,2,0,Negative,Law,Junior,Junior,Cubicle,10,Ineligible
326,3299476,3994191,9852630,11869770,Switzerland,MD,21,350,Neutral,Real Estate,Executive,Senior,Corner,44,Eligible
330,81934,84654,25833,24177,Switzerland,Analyst,2,0,Negative,Aerospace,Junior,Junior,Cubicle,30,Ineligible
336,147599,156400,72196,83116,Switzerland,Associate,6,3,Neutral,Aerospace,Junior,Junior,Cubicle,12,Ineligible
338,157631,181995,80483,84586,Switzerland,Associate,5,5,Neutral,Industrials,Junior,Junior,Cubicle,35,Ineligible
348,86713,93338,26246,22862,Switzerland,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,7,Ineligible
353,85504,93033,24585,30543,Switzerland,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,18,Ineligible
358,159209,177086,71006,92323,Switzerland,Associate,6,5,Neutral,CPG,Junior,Junior,Cubicle,30,Ineligible
359,468017,542466,377275,441671,Switzerland,VP,11,34,Positive,Real Estate,VP,Senior,Shared,29,Ineligible
361,95884,93343,31098,27180,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,47,Ineligible
363,79348,78043,23649,21477,Switzerland,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,22,Ineligible
365,142131,158266,81455,79061,Switzerland,Associate,5,2,Positive,Industrials,Junior,Junior,Cubicle,21,Ineligible
367,157008,165023,82392,74404,Switzerland,Associate,6,3,Positive,Real Estate,Junior,Junior,Cubicle,40,Ineligible
373,95558,109718,25899,37597,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,16,Ineligible
375,93509,97724,29101,27539,Switzerland,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,42,Ineligible
377,151931,164895,66192,81537,Switzerland,Associate,4,3,Positive,Industrials,Junior,Junior,Cubicle,10,Ineligible
392,444810,499417,336689,397653,Switzerland,VP,13,30,Neutral,Media,VP,Senior,Shared,16,Ineligible
393,97878,110290,31286,36858,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,34,Ineligible
399,78628,84970,21576,23441,Switzerland,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,8,Ineligible
407,87628,93043,29691,28717,Switzerland,Analyst,3,0,Neutral,Aerospace,Junior,Junior,Cubicle,5,Ineligible
421,85719,92828,22963,27594,Switzerland,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,29,Ineligible
433,77800,82779,25069,22921,Switzerland,Analyst,2,0,Negative,Industrials,Junior,Junior,Cubicle,22,Ineligible
435,97427,99079,28322,24690,Switzerland,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,16,Ineligible
437,82877,81885,24672,20910,Switzerland,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,47,Ineligible
446,79165,85867,22887,23872,Switzerland,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,7,Ineligible
458,88553,90713,31246,25474,Switzerland,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,17,Ineligible
462,82938,86929,25372,26338,Switzerland,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,3,Ineligible
467,408669,449646,343545,359758,Switzerland,VP,14,26,Neutral,Media,VP,Senior,Shared,29,Ineligible
469,99523,100537,23710,37815,Switzerland,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,35,Ineligible
474,71679,74522,19810,26547,Switzerland,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,26,Ineligible
480,100984,104126,30190,28157,Switzerland,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,43,Ineligible
482,77430,88807,27560,26488,Switzerland,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,20,Ineligible
490,83828,76124,26076,23671,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,37,Ineligible
494,154398,164130,73311,79336,Switzerland,Associate,5,3,Positive,Real Estate,Junior,Junior,Cubicle,47,Ineligible
500,80149,84469,28212,24175,Switzerland,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,30,Ineligible
502,99710,111494,33620,37349,Switzerland,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,47,Ineligible
503,411927,459888,330448,375098,Switzerland,VP,10,29,Neutral,Aerospace,VP,Senior,Shared,32,Ineligible
506,81485,83262,22826,23660,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,41,Ineligible
519,141745,152183,63405,79888,Switzerland,Associate,6,3,Neutral,Tech,Junior,Junior,Cubicle,45,Ineligible
520,88270,89381,29551,24286,Switzerland,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,15,Ineligible
527,93690,94995,28486,34557,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,14,Ineligible
531,87333,95072,25624,32438,Switzerland,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,38,Ineligible
535,73386,71485,19279,19756,Switzerland,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,23,Ineligible
536,432815,481731,341435,385763,Switzerland,VP,13,27,Positive,Pharma,VP,Senior,Shared,10,Ineligible
538,94187,90157,31563,25422,Switzerland,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,40,Ineligible
542,88622,94430,26222,26290,Switzerland,Analyst,1,0,Positive,Aerospace,Junior,Junior,Cubicle,28,Ineligible
551,78037,72824,25320,17956,Switzerland,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,29,Ineligible
552,83348,90377,26406,24746,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,46,Ineligible
559,434007,501045,349524,418774,Switzerland,VP,9,34,Negative,Law,VP,Senior,Shared,9,Ineligible
560,140434,142805,71478,70587,Switzerland,Associate,6,3,Neutral,Law,Junior,Junior,Cubicle,11,Ineligible
564,107078,114590,26425,32935,Switzerland,Analyst,3,0,Positive,Automotive,Junior,Junior,Cubicle,3,Ineligible
567,95478,100665,30687,34306,Switzerland,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,23,Ineligible
571,82645,84859,24708,23490,Switzerland,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,44,Ineligible
575,81737,83501,22520,24514,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,21,Ineligible
580,77885,86565,23368,26393,Switzerland,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,27,Ineligible
583,138452,149847,69494,78148,Switzerland,Associate,5,3,Neutral,Industrials,Junior,Junior,Cubicle,2,Ineligible
593,404333,463497,326470,383077,Switzerland,VP,10,27,Positive,Media,VP,Senior,Shared,16,Ineligible
606,84219,80604,23182,28492,Switzerland,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,47,Ineligible
610,85661,85344,22366,22676,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,18,Ineligible
613,74586,78758,24469,22361,Switzerland,Analyst,1,0,Neutral,Industrials,Junior,Junior,Cubicle,47,Ineligible
622,470641,501190,371361,404861,Switzerland,VP,11,35,Neutral,Real Estate,VP,Senior,Shared,2,Ineligible
623,99665,102015,30690,32598,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,32,Ineligible
624,84830,97567,18995,27758,Switzerland,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,27,Ineligible
632,464707,533064,362388,435624,Switzerland,VP,7,36,Positive,Real Estate,VP,Senior,Shared,30,Ineligible
633,460623,462585,340093,373519,Switzerland,VP,14,32,Neutral,Automotive,VP,Senior,Shared,32,Ineligible
635,96536,106497,28760,32723,Switzerland,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,5,Ineligible
650,73175,72754,22350,19712,Switzerland,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,18,Ineligible
653,124371,139413,65313,63517,Switzerland,Associate,4,2,Neutral,Pharma,Junior,Junior,Cubicle,29,Ineligible
655,448703,510494,349774,396452,Switzerland,VP,13,31,Neutral,Aerospace,VP,Senior,Shared,21,Ineligible
656,84935,96236,26640,28743,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,13,Ineligible
657,402209,447453,309257,367138,Switzerland,VP,8,28,Positive,Media,VP,Senior,Shared,7,Ineligible
665,110247,123911,35087,42399,Switzerland,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,15,Ineligible
668,104356,108307,32052,31147,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,47,Ineligible
677,105600,116895,32374,28892,Switzerland,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,12,Ineligible
681,97548,106198,25246,37981,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,46,Ineligible
682,147683,147422,68769,76396,Switzerland,Associate,4,3,Positive,Law,Junior,Junior,Cubicle,34,Ineligible
694,480919,554519,377541,452132,Switzerland,VP,12,35,Positive,Law,VP,Senior,Shared,11,Ineligible
695,83218,83359,25908,27330,Switzerland,Analyst,2,0,Negative,Tech,Junior,Junior,Cubicle,5,Ineligible
696,483901,537305,406042,451312,Switzerland,VP,12,34,Positive,Tech,VP,Senior,Shared,1,Ineligible
719,94234,98981,28391,32359,Switzerland,Analyst,3,0,Neutral,Industrials,Junior,Junior,Cubicle,35,Ineligible
721,150790,167827,80412,70192,Switzerland,Associate,5,3,Positive,CPG,Junior,Junior,Cubicle,35,Ineligible
727,94864,94069,29984,29424,Switzerland,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,2,Ineligible
728,101131,93968,29804,24592,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,34,Ineligible
732,397359,468055,321979,375161,Switzerland,VP,10,28,Neutral,Automotive,VP,Senior,Shared,37,Ineligible
734,131672,145775,60367,76944,Switzerland,Associate,5,2,Neutral,Law,Junior,Junior,Cubicle,15,Ineligible
741,81989,92144,26364,26536,Switzerland,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,29,Ineligible
744,91187,95157,29044,28983,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,32,Ineligible
745,150153,155686,67883,82496,Switzerland,Associate,5,3,Positive,Aerospace,Junior,Junior,Cubicle,2,Ineligible
750,90666,96264,23678,29059,Switzerland,Analyst,3,0,Neutral,Industrials,Junior,Junior,Cubicle,16,Ineligible
753,105214,113581,24681,31877,Switzerland,Analyst,3,0,Positive,Industrials,Junior,Junior,Cubicle,3,Ineligible
760,147251,166862,74940,84223,Switzerland,Associate,6,3,Neutral,Pharma,Junior,Junior,Cubicle,45,Ineligible
768,89449,92383,23933,28841,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,38,Ineligible
769,98616,104227,32588,26476,Switzerland,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,4,Ineligible
779,77513,83405,22304,25235,Switzerland,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,4,Ineligible
780,480440,506214,378364,405972,Switzerland,VP,11,36,Neutral,Automotive,VP,Senior,Shared,1,Ineligible
782,97657,97873,25922,28077,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,25,Ineligible
785,378314,459822,313624,377279,Switzerland,VP,10,25,Neutral,Industrials,VP,Senior,Shared,42,Ineligible
792,101677,108882,30205,37790,Switzerland,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,45,Ineligible
796,457715,548504,339602,444389,Switzerland,VP,15,31,Neutral,Automotive,VP,Senior,Shared,45,Ineligible
803,399025,471135,328992,400712,Switzerland,VP,11,28,Neutral,Tech,VP,Senior,Shared,47,Ineligible
808,139785,153225,68138,75691,Switzerland,Associate,6,3,Negative,Media,Junior,Junior,Cubicle,27,Ineligible
810,428294,499870,347834,381824,Switzerland,VP,11,30,Neutral,Automotive,VP,Senior,Shared,23,Ineligible
814,148077,161634,75052,82758,Switzerland,Associate,8,2,Neutral,Media,Junior,Junior,Cubicle,16,Ineligible
817,93140,103481,24758,30579,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,15,Ineligible
825,94507,102019,27962,28339,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,14,Ineligible
826,104688,102071,32958,30287,Switzerland,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,35,Ineligible
834,420675,458764,318625,377218,Switzerland,VP,12,30,Negative,Real Estate,VP,Senior,Shared,15,Ineligible
838,87925,100646,27651,29434,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,32,Ineligible
841,105084,99127,34584,26913,Switzerland,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,47,Ineligible
848,88741,90453,27171,18868,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,10,Ineligible
861,125008,134424,59768,67448,Switzerland,Associate,5,2,Neutral,Industrials,Junior,Junior,Cubicle,24,Ineligible
869,469357,511253,396116,388689,Switzerland,VP,15,30,Positive,Retail,VP,Senior,Shared,21,Ineligible
870,464731,512091,387290,424495,Switzerland,VP,14,31,Positive,Retail,VP,Senior,Shared,19,Ineligible
875,83471,95124,21853,26665,Switzerland,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,38,Ineligible
877,102617,112328,27522,40742,Switzerland,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,32,Ineligible
878,100018,99440,30709,31211,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,43,Ineligible
881,458598,516750,379501,415174,Switzerland,VP,11,32,Positive,Real Estate,VP,Senior,Shared,7,Ineligible
888,140448,163776,69411,83574,Switzerland,Associate,4,3,Positive,Media,Junior,Junior,Cubicle,19,Ineligible
893,88347,92769,26163,29134,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,6,Ineligible
897,100998,109692,31463,25247,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,22,Ineligible
899,3479562,4458208,10308387,13364019,Switzerland,MD,18,372,Neutral,Automotive,Executive,Senior,Corner,40,Ineligible
901,155202,157641,78104,76459,Switzerland,Associate,7,4,Neutral,Real Estate,Junior,Junior,Cubicle,14,Ineligible
908,386728,439236,313755,365310,Switzerland,VP,8,26,Positive,CPG,VP,Senior,Shared,47,Ineligible
910,86816,93888,26480,29419,Switzerland,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,36,Ineligible
916,102409,106626,30696,29912,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,45,Ineligible
918,88274,92831,28841,28818,Switzerland,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,17,Ineligible
921,120990,139571,56726,77617,Switzerland,Associate,4,3,Neutral,Retail,Junior,Junior,Cubicle,17,Ineligible
923,97906,106526,30037,30067,Switzerland,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,10,Ineligible
925,129690,151626,62965,79330,Switzerland,Associate,4,2,Neutral,Aerospace,Junior,Junior,Cubicle,23,Ineligible
927,83193,72380,27219,21706,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,15,Ineligible
932,109344,114240,54482,59716,Switzerland,Associate,4,2,Neutral,Real Estate,Junior,Junior,Cubicle,41,Ineligible
936,76387,86517,22380,24371,Switzerland,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,35,Ineligible
938,424499,480956,345728,415117,Switzerland,VP,12,29,Neutral,CPG,VP,Senior,Shared,5,Ineligible
940,76356,83169,23617,24356,Switzerland,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,15,Ineligible
942,160162,176060,87373,86817,Switzerland,Associate,6,2,Positive,Tech,Junior,Junior,Cubicle,6,Ineligible
955,3475784,4323494,10442956,13172901,Switzerland,MD,21,370,Neutral,Pharma,Executive,Senior,Corner,16,Eligible
956,402130,429072,311723,351124,Switzerland,VP,11,28,Neutral,Pharma,VP,Senior,Shared,39,Ineligible
957,101650,103184,27014,33816,Switzerland,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,35,Ineligible
960,87090,86425,25746,22441,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,24,Ineligible
966,440877,493608,339252,408753,Switzerland,VP,13,30,Neutral,Pharma,VP,Senior,Shared,19,Ineligible
980,102715,108957,28937,24922,Switzerland,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,22,Ineligible
981,101831,110877,32988,38489,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,2,Ineligible
982,84058,88424,28182,29266,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,2,Ineligible
987,94857,93795,24246,28144,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,17,Ineligible
993,83913,82485,25904,27427,Switzerland,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,7,Ineligible
994,92437,87493,28891,29119,Switzerland,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,10,Ineligible
998,106965,121937,27278,38568,Switzerland,Analyst,3,0,Positive,Automotive,Junior,Junior,Cubicle,6,Ineligible
1001,83664,86539,27133,25176,Switzerland,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,27,Ineligible
1013,80482,83423,22605,21362,Switzerland,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,16,Ineligible
1022,88916,94453,22981,27899,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,43,Ineligible
1029,3279042,4148098,9769244,12385697,Switzerland,MD,19,349,Neutral,Law,Executive,Senior,Corner,37,Ineligible
1031,131394,144142,63859,68958,Switzerland,Associate,5,0,Positive,Retail,Junior,Junior,Cubicle,44,Ineligible
1032,405906,449623,317805,383655,Switzerland,VP,13,25,Positive,Media,VP,Senior,Shared,15,Ineligible
1043,86685,88114,24661,26781,Switzerland,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,3,Ineligible
1050,96378,105470,29359,32626,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,9,Ineligible
1056,139917,151820,77851,74525,Switzerland,Associate,4,3,Positive,Tech,Junior,Junior,Cubicle,16,Ineligible
1061,88594,82872,26137,24953,Switzerland,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,8,Ineligible
1062,139928,143202,65894,73271,Switzerland,Associate,4,3,Positive,Industrials,Junior,Junior,Cubicle,26,Ineligible
1065,97123,96550,30696,27051,Switzerland,Analyst,1,0,Positive,Media,Junior,Junior,Cubicle,14,Ineligible
1067,98325,98410,22163,32919,Switzerland,Analyst,4,0,Neutral,Aerospace,Junior,Junior,Cubicle,31,Ineligible
1068,150484,149771,76361,81579,Switzerland,Associate,5,4,Neutral,Aerospace,Junior,Junior,Cubicle,21,Ineligible
1076,408551,478895,330202,367919,Switzerland,VP,11,28,Neutral,Media,VP,Senior,Shared,8,Ineligible
1077,103690,112397,31521,29646,Switzerland,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,15,Ineligible
1080,451428,513119,359306,402963,Switzerland,VP,13,30,Positive,Media,VP,Senior,Shared,40,Ineligible
1100,143662,155013,73367,70495,Switzerland,Associate,5,4,Neutral,Industrials,Junior,Junior,Cubicle,3,Ineligible
1104,126129,132228,58869,65155,Switzerland,Associate,4,3,Neutral,Media,Junior,Junior,Cubicle,8,Ineligible
1109,77474,86691,21587,27351,Switzerland,Analyst,2,0,Negative,Industrials,Junior,Junior,Cubicle,37,Ineligible
1114,91114,103039,26294,26195,Switzerland,Analyst,3,0,Neutral,CPG,Junior,Junior,Cubicle,26,Ineligible
1116,97263,108065,29646,27017,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,37,Ineligible
1123,96172,106467,27691,34387,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,2,Ineligible
1124,462081,492248,371333,376520,Switzerland,VP,12,32,Positive,CPG,VP,Senior,Shared,33,Ineligible
1125,85455,96444,26563,25027,Switzerland,Analyst,3,0,Neutral,CPG,Junior,Junior,Cubicle,8,Ineligible
1127,96199,103816,33418,32789,Switzerland,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,17,Ineligible
