ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
170,143827,133522,70440,65818,AIPAC,Associate,4,4,Positive,Retail,Junior,Junior,Cubicle,44,Ineligible
172,88930,99034,29312,24320,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,25,Ineligible
179,69655,81114,19241,21227,AIPAC,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,40,Ineligible
187,84004,87861,18782,25323,AIPAC,Analyst,1,0,Positive,Aerospace,Junior,Junior,Cubicle,8,Ineligible
191,68019,74263,21670,21818,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,46,Ineligible
202,69338,77880,20351,26628,AIPAC,Analyst,0,0,Positive,Aerospace,Junior,Junior,Cubicle,14,Ineligible
212,79626,89181,21153,26519,AIPAC,Analyst,1,0,Positive,Law,Junior,Junior,Cubicle,1,Ineligible
213,3149099,3954625,9444189,12105201,AIPAC,MD,17,337,Neutral,Retail,Executive,Senior,Corner,29,Ineligible
241,55881,55688,15059,18313,AIPAC,Analyst,2,0,Negative,Media,Junior,Junior,Cubicle,5,Ineligible
245,147895,157164,67178,74587,AIPAC,Associate,6,4,Positive,Tech,Junior,Junior,Cubicle,10,Ineligible
257,76472,81131,21030,24986,AIPAC,Analyst,1,0,Positive,CPG,Junior,Junior,Cubicle,9,Ineligible
268,85561,92525,32111,30753,AIPAC,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,9,Ineligible
271,54924,55130,16487,14181,AIPAC,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,18,Ineligible
272,77648,74498,20610,19729,AIPAC,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,38,Ineligible
278,71095,71631,23130,23150,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,1,Ineligible
283,63569,68621,20983,19884,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,26,Ineligible
290,126423,134878,64672,70859,AIPAC,Associate,6,3,Neutral,Media,Junior,Junior,Cubicle,16,Ineligible
293,61412,65776,18711,20474,AIPAC,Analyst,2,0,Negative,Real Estate,Junior,Junior,Cubicle,28,Ineligible
297,87566,98143,29249,28047,AIPAC,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,33,Ineligible
298,67406,68751,19743,21623,AIPAC,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,38,Ineligible
300,74017,79822,26467,23004,AIPAC,Analyst,3,0,Neutral,CPG,Junior,Junior,Cubicle,20,Ineligible
305,68828,77058,21213,23422,AIPAC,Analyst,2,0,Negative,Automotive,Junior,Junior,Cubicle,15,Ineligible
323,96607,103117,26820,35693,AIPAC,Analyst,3,0,Positive,Aerospace,Junior,Junior,Cubicle,22,Ineligible
324,55968,58094,14760,19003,AIPAC,Analyst,1,0,Negative,Industrials,Junior,Junior,Cubicle,25,Ineligible
325,68170,70535,19013,21306,AIPAC,Analyst,2,0,Negative,Aerospace,Junior,Junior,Cubicle,26,Ineligible
327,68645,68113,18429,21782,AIPAC,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,39,Ineligible
331,89074,93039,25953,26717,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,8,Ineligible
333,353221,403809,274589,320421,AIPAC,VP,7,27,Neutral,Law,VP,Senior,Shared,8,Ineligible
334,154912,160984,73975,78602,AIPAC,Associate,7,4,Positive,Pharma,Junior,Junior,Cubicle,40,Ineligible
343,67034,68894,19809,21949,AIPAC,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,8,Ineligible
350,64779,70508,16972,20176,AIPAC,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,44,Ineligible
362,366996,399368,302148,312793,AIPAC,VP,12,22,Positive,Tech,VP,Senior,Shared,11,Ineligible
364,69036,70852,22561,20576,AIPAC,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,18,Ineligible
369,91421,100220,26502,34746,AIPAC,Analyst,3,0,Positive,Industrials,Junior,Junior,Cubicle,35,Ineligible
372,109597,118050,61105,53615,AIPAC,Associate,5,2,Neutral,Media,Junior,Junior,Cubicle,31,Ineligible
376,85016,89122,25160,30707,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,20,Ineligible
379,75431,73068,22449,23204,AIPAC,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,21,Ineligible
382,58422,62239,16556,18744,AIPAC,Analyst,2,0,Negative,Law,Junior,Junior,Cubicle,32,Ineligible
384,64241,63406,19770,18095,AIPAC,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,17,Ineligible
387,78602,85908,22306,24551,AIPAC,Analyst,3,0,Neutral,Automotive,Junior,Junior,Cubicle,17,Ineligible
396,66060,70281,24076,19674,AIPAC,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,10,Ineligible
397,143009,156454,65661,78953,AIPAC,Associate,4,4,Positive,Tech,Junior,Junior,Cubicle,15,Ineligible
400,145349,159843,64451,84302,AIPAC,Associate,6,4,Positive,CPG,Junior,Junior,Cubicle,11,Ineligible
414,82090,90338,26314,27788,AIPAC,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,46,Ineligible
431,312382,354116,249146,276474,AIPAC,VP,11,19,Neutral,Tech,VP,Senior,Shared,11,Ineligible
438,82934,89504,24055,26243,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,33,Ineligible
442,394463,446197,304374,368618,AIPAC,VP,11,29,Neutral,Law,VP,Senior,Shared,11,Ineligible
447,122489,121014,59713,63369,AIPAC,Associate,4,3,Positive,Law,Junior,Junior,Cubicle,22,Ineligible
449,454893,525475,373569,458877,AIPAC,VP,14,33,Neutral,CPG,VP,Senior,Shared,37,Ineligible
453,437043,479598,352304,397299,AIPAC,VP,14,31,Neutral,Law,VP,Senior,Shared,23,Ineligible
464,83349,87201,29511,26857,AIPAC,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,47,Ineligible
470,129986,149286,68134,65829,AIPAC,Associate,4,4,Neutral,Real Estate,Junior,Junior,Cubicle,21,Ineligible
471,128043,133589,62218,66415,AIPAC,Associate,5,3,Neutral,Real Estate,Junior,Junior,Cubicle,34,Ineligible
475,67962,73605,20195,23697,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,23,Ineligible
483,415355,442565,303129,355902,AIPAC,VP,12,29,Positive,Tech,VP,Senior,Shared,25,Ineligible
486,401936,439309,341927,345023,AIPAC,VP,13,26,Positive,Aerospace,VP,Senior,Shared,2,Ineligible
487,84966,87303,29795,24999,AIPAC,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,37,Ineligible
488,84903,86264,28394,27127,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,4,Ineligible
489,119863,121300,56502,57902,AIPAC,Associate,4,3,Neutral,Law,Junior,Junior,Cubicle,25,Ineligible
499,68284,67293,19329,23723,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,43,Ineligible
505,421700,499414,323003,410296,AIPAC,VP,12,30,Neutral,Industrials,VP,Senior,Shared,26,Ineligible
508,118139,126399,53479,64788,AIPAC,Associate,7,1,Neutral,Tech,Junior,Junior,Cubicle,3,Ineligible
510,107654,118927,49061,57271,AIPAC,Associate,5,2,Neutral,Industrials,Junior,Junior,Cubicle,35,Ineligible
515,428709,441307,344676,341712,AIPAC,VP,14,30,Neutral,Media,VP,Senior,Shared,47,Ineligible
517,84262,84360,24606,26154,AIPAC,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,30,Ineligible
523,81380,85659,25140,21437,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,11,Ineligible
529,372458,442711,286434,344170,AIPAC,VP,10,26,Neutral,Media,VP,Senior,Shared,10,Ineligible
532,80314,83229,27042,23159,AIPAC,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,18,Ineligible
534,67773,70853,20172,20337,AIPAC,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,34,Ineligible
539,80090,81468,27456,23285,AIPAC,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,16,Ineligible
544,118412,130806,64187,67488,AIPAC,Associate,4,4,Neutral,CPG,Junior,Junior,Cubicle,37,Ineligible
545,62935,66342,18502,19741,AIPAC,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,8,Ineligible
549,64019,63776,19992,18509,AIPAC,Analyst,3,0,Neutral,Aerospace,Junior,Junior,Cubicle,34,Ineligible
553,78514,81704,23934,21027,AIPAC,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,31,Ineligible
555,132485,147048,68691,73751,AIPAC,Associate,5,3,Positive,CPG,Junior,Junior,Cubicle,7,Ineligible
556,75506,81925,22335,24575,AIPAC,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,25,Ineligible
568,64700,66755,21992,21664,AIPAC,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,10,Ineligible
573,70880,82747,20348,21472,AIPAC,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,42,Ineligible
578,55783,60765,13824,19878,AIPAC,Analyst,1,0,Neutral,Law,Junior,Junior,Cubicle,19,Ineligible
584,102587,108148,48339,50241,AIPAC,Associate,2,3,Neutral,Industrials,Junior,Junior,Cubicle,1,Ineligible
589,69957,79533,19806,23870,AIPAC,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,18,Ineligible
590,62602,64261,16234,18284,AIPAC,Analyst,2,0,Negative,Industrials,Junior,Junior,Cubicle,21,Ineligible
591,452512,481995,380761,387083,AIPAC,VP,14,33,Neutral,Pharma,VP,Senior,Shared,4,Ineligible
595,69493,72874,16352,23767,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,15,Ineligible
598,53042,49864,13598,16285,AIPAC,Analyst,2,0,Negative,Real Estate,Junior,Junior,Cubicle,40,Ineligible
603,70325,71648,19174,22432,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,3,Ineligible
605,61068,62012,21922,23509,AIPAC,Analyst,1,0,Neutral,Automotive,Junior,Junior,Cubicle,35,Ineligible
608,146833,157151,73048,81602,AIPAC,Associate,6,5,Neutral,Law,Junior,Junior,Cubicle,2,Ineligible
614,88635,88523,24136,28547,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,22,Ineligible
616,66015,68420,17616,21314,AIPAC,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,18,Ineligible
621,127678,125028,67354,67112,AIPAC,Associate,6,3,Neutral,Media,Junior,Junior,Cubicle,25,Ineligible
625,81622,86432,25258,23438,AIPAC,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,21,Ineligible
638,74814,77378,21359,23795,AIPAC,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,8,Ineligible
643,103095,106162,49393,56376,AIPAC,Associate,4,2,Neutral,Real Estate,Junior,Junior,Cubicle,5,Ineligible
646,73250,76579,22983,24943,AIPAC,Analyst,3,0,Negative,Industrials,Junior,Junior,Cubicle,24,Ineligible
660,423978,473697,333199,388293,AIPAC,VP,12,29,Positive,Retail,VP,Senior,Shared,45,Ineligible
663,68482,74098,19417,25751,AIPAC,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,46,Ineligible
683,3229697,3735409,9748202,11131797,AIPAC,MD,21,342,Positive,Automotive,Executive,Senior,Corner,33,Eligible
684,72977,80167,18412,26325,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,39,Ineligible
690,113698,120172,62801,60869,AIPAC,Associate,5,3,Neutral,Tech,Junior,Junior,Cubicle,3,Ineligible
693,61323,63696,19437,21749,AIPAC,Analyst,1,0,Neutral,Industrials,Junior,Junior,Cubicle,11,Ineligible
698,81624,88576,23163,27502,AIPAC,Analyst,1,0,Positive,Retail,Junior,Junior,Cubicle,7,Ineligible
714,106658,112410,51377,59236,AIPAC,Associate,4,2,Neutral,Industrials,Junior,Junior,Cubicle,9,Ineligible
720,92011,96599,26121,31684,AIPAC,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,14,Ineligible
735,362184,392480,285278,310661,AIPAC,VP,9,26,Neutral,Industrials,VP,Senior,Shared,11,Ineligible
736,317648,367484,260488,284142,AIPAC,VP,12,19,Neutral,Media,VP,Senior,Shared,7,Ineligible
740,73190,77223,24386,21247,AIPAC,Analyst,1,0,Positive,Law,Junior,Junior,Cubicle,7,Ineligible
747,450564,490847,359406,409749,AIPAC,VP,11,33,Positive,Automotive,VP,Senior,Shared,25,Ineligible
765,78757,81529,21296,27491,AIPAC,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,6,Ineligible
770,3128660,4049624,9258397,12144478,AIPAC,MD,21,331,Neutral,Retail,Executive,Senior,Corner,23,Eligible
772,78152,84745,24720,19984,AIPAC,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,25,Ineligible
775,68892,72081,19890,20161,AIPAC,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,10,Ineligible
778,430621,441300,361412,364791,AIPAC,VP,12,34,Negative,Industrials,VP,Senior,Shared,44,Ineligible
787,391106,424253,306962,352191,AIPAC,VP,14,27,Negative,Retail,VP,Senior,Shared,22,Ineligible
791,75790,78966,22945,24055,AIPAC,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,16,Ineligible
793,418923,469074,298201,361479,AIPAC,VP,12,31,Neutral,Law,VP,Senior,Shared,24,Ineligible
794,70247,71306,21473,22406,AIPAC,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,32,Ineligible
797,3478686,4134362,10216472,12499260,AIPAC,MD,22,372,Neutral,Media,Executive,Senior,Corner,46,Eligible
802,128331,141894,66400,70761,AIPAC,Associate,4,4,Neutral,Aerospace,Junior,Junior,Cubicle,38,Ineligible
807,147726,156072,71781,82551,AIPAC,Associate,6,3,Positive,Media,Junior,Junior,Cubicle,29,Ineligible
820,72725,79345,19553,19856,AIPAC,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,10,Ineligible
824,3486802,4276168,10510736,12860371,AIPAC,MD,24,371,Neutral,Automotive,Executive,Senior,Corner,2,Eligible
828,68043,73643,18577,21424,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,41,Ineligible
831,73054,72052,17183,22319,AIPAC,Analyst,1,0,Positive,Retail,Junior,Junior,Cubicle,30,Ineligible
836,77076,78727,22916,24731,AIPAC,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,41,Ineligible
845,3084128,4050077,9154936,11871422,AIPAC,MD,20,325,Positive,Industrials,Executive,Senior,Corner,12,Ineligible
849,89087,95180,27002,30826,AIPAC,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,23,Ineligible
850,445548,472280,338001,370685,AIPAC,VP,13,31,Positive,Real Estate,VP,Senior,Shared,39,Ineligible
854,63742,66271,18800,19785,AIPAC,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,24,Ineligible
855,123176,123747,58688,61266,AIPAC,Associate,5,3,Neutral,Law,Junior,Junior,Cubicle,42,Ineligible
856,465963,495689,364413,399957,AIPAC,VP,15,32,Positive,Law,VP,Senior,Shared,14,Ineligible
871,107184,108187,56468,57691,AIPAC,Associate,3,3,Neutral,Aerospace,Junior,Junior,Cubicle,30,Ineligible
880,76371,83090,22088,25036,AIPAC,Analyst,1,0,Positive,Aerospace,Junior,Junior,Cubicle,25,Ineligible
882,407900,443866,333656,365366,AIPAC,VP,12,29,Neutral,Retail,VP,Senior,Shared,37,Ineligible
884,134261,141347,68883,69244,AIPAC,Associate,4,4,Positive,Industrials,Junior,Junior,Cubicle,24,Ineligible
886,79589,80429,25582,26654,AIPAC,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,36,Ineligible
891,74154,77025,23669,26513,AIPAC,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,13,Ineligible
895,75165,82184,24296,19613,AIPAC,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,37,Ineligible
906,74148,68909,19458,20730,AIPAC,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,38,Ineligible
913,75564,80621,20194,22171,AIPAC,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,29,Ineligible
919,81475,91180,25132,27132,AIPAC,Analyst,3,0,Neutral,Aerospace,Junior,Junior,Cubicle,12,Ineligible
924,83136,81316,19340,20869,AIPAC,Analyst,3,0,Neutral,Industrials,Junior,Junior,Cubicle,27,Ineligible
943,439586,496945,346647,382041,AIPAC,VP,12,31,Positive,Automotive,VP,Senior,Shared,43,Ineligible
959,68740,77002,23429,22459,AIPAC,Analyst,2,0,Negative,Automotive,Junior,Junior,Cubicle,7,Ineligible
961,123472,136410,68359,71467,AIPAC,Associate,6,3,Neutral,Real Estate,Junior,Junior,Cubicle,35,Ineligible
964,107506,120543,52632,60333,AIPAC,Associate,3,4,Negative,CPG,Junior,Junior,Cubicle,46,Ineligible
972,72874,73654,23330,25043,AIPAC,Analyst,1,0,Positive,Automotive,Junior,Junior,Cubicle,19,Ineligible
983,129167,128604,64066,61077,AIPAC,Associate,6,4,Neutral,Pharma,Junior,Junior,Cubicle,14,Ineligible
985,131606,146469,59256,75249,AIPAC,Associate,5,4,Neutral,Automotive,Junior,Junior,Cubicle,3,Ineligible
995,71151,75773,22269,23672,AIPAC,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,8,Ineligible
997,80695,81883,26226,23084,AIPAC,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,25,Ineligible
999,119592,135682,58692,63630,AIPAC,Associate,6,3,Negative,Media,Junior,Junior,Cubicle,31,Ineligible
1009,69249,70810,17878,20804,AIPAC,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,14,Ineligible
1011,111846,121617,57192,61395,AIPAC,Associate,5,2,Neutral,Real Estate,Junior,Junior,Cubicle,5,Ineligible
1014,68233,74185,21428,22584,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,24,Ineligible
1017,393073,429308,315428,351299,AIPAC,VP,13,25,Positive,Media,VP,Senior,Shared,14,Ineligible
1020,71099,74628,17578,25833,AIPAC,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,8,Ineligible
1021,67492,72631,20065,21045,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,22,Ineligible
1024,71319,81307,22510,30469,AIPAC,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,2,Ineligible
1033,3300318,4088882,9999330,12298578,AIPAC,MD,20,353,Neutral,Tech,Executive,Senior,Corner,22,Ineligible
1035,75868,82206,21865,24619,AIPAC,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,12,Ineligible
1039,458570,497280,380761,386268,AIPAC,VP,11,34,Positive,Industrials,VP,Senior,Shared,45,Ineligible
1040,383025,438994,299403,343645,AIPAC,VP,9,28,Neutral,Aerospace,VP,Senior,Shared,18,Ineligible
1044,76257,67531,21617,21957,AIPAC,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,40,Ineligible
1046,117181,132739,59436,67970,AIPAC,Associate,6,2,Neutral,Real Estate,Junior,Junior,Cubicle,13,Ineligible
1047,412684,445003,344813,352269,AIPAC,VP,14,28,Neutral,Tech,VP,Senior,Shared,9,Ineligible
1049,70969,75168,21421,23578,AIPAC,Analyst,3,0,Neutral,Automotive,Junior,Junior,Cubicle,22,Ineligible
1059,66251,67962,21523,23445,AIPAC,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,26,Ineligible
1060,84602,80316,32911,23897,AIPAC,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,16,Ineligible
1066,80034,83848,20474,25436,AIPAC,Analyst,1,0,Positive,Industrials,Junior,Junior,Cubicle,14,Ineligible
1081,67446,70686,20241,21138,AIPAC,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,31,Ineligible
1083,72188,74196,21229,16964,AIPAC,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,22,Ineligible
1084,66470,73829,16534,25576,AIPAC,Analyst,3,0,Negative,Industrials,Junior,Junior,Cubicle,29,Ineligible
1089,119281,130610,63548,71505,AIPAC,Associate,5,3,Neutral,Media,Junior,Junior,Cubicle,3,Ineligible
1091,80708,80728,24630,25763,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,43,Ineligible
1097,456990,477461,348271,379412,AIPAC,VP,14,33,Neutral,Media,VP,Senior,Shared,18,Ineligible
1106,70716,75365,24362,27035,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,1,Ineligible
1108,63073,62216,20841,19076,AIPAC,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,1,Ineligible
1110,121409,136316,58548,65875,AIPAC,Associate,4,4,Neutral,Real Estate,Junior,Junior,Cubicle,9,Ineligible
1111,114905,134144,49495,62872,AIPAC,Associate,6,2,Neutral,Tech,Junior,Junior,Cubicle,31,Ineligible
1118,82580,80961,27624,25553,AIPAC,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,31,Ineligible
1119,385866,440392,298162,351485,AIPAC,VP,11,28,Neutral,Media,VP,Senior,Shared,18,Ineligible
1121,79106,77307,27177,21862,AIPAC,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,34,Ineligible
1131,80892,83668,27565,28419,AIPAC,Analyst,1,0,Positive,Aerospace,Junior,Junior,Cubicle,4,Ineligible
1132,79351,83144,23452,23164,AIPAC,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,18,Ineligible
1133,133662,152199,67095,71089,AIPAC,Associate,4,3,Positive,Law,Junior,Junior,Cubicle,30,Ineligible
1137,429197,483412,333097,396978,AIPAC,VP,14,31,Negative,Industrials,VP,Senior,Shared,12,Ineligible
1143,86350,87888,25848,21730,AIPAC,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,25,Ineligible
1144,131145,151728,60486,85606,AIPAC,Associate,5,4,Neutral,Law,Junior,Junior,Cubicle,19,Ineligible
1154,403401,467270,323597,368229,AIPAC,VP,11,30,Negative,Real Estate,VP,Senior,Shared,14,Ineligible
1155,113014,125428,54214,56839,AIPAC,Associate,5,2,Neutral,Law,Junior,Junior,Cubicle,36,Ineligible
1159,70580,74322,25603,21661,AIPAC,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,39,Ineligible
