ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
547,72442,70822,21938,18001,Europe,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,38,Ineligible
558,76445,85361,24360,27752,Europe,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,31,Ineligible
574,65936,64313,20886,18701,Europe,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,19,Ineligible
607,66756,69269,19880,17141,Europe,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,21,Ineligible
615,77793,78037,25185,21265,Europe,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,1,Ineligible
631,60807,65846,19562,20169,Europe,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,42,Ineligible
634,431219,452070,350076,361604,Europe,VP,9,35,Neutral,Retail,VP,Senior,Shared,19,Ineligible
675,59445,65165,17895,14157,Europe,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,38,Ineligible
679,69901,68823,23316,18431,Europe,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,8,Ineligible
680,116850,122287,61141,57698,Europe,Associate,4,4,Neutral,Tech,Junior,Junior,Cubicle,24,Ineligible
686,392568,489738,307901,385179,Europe,VP,12,28,Neutral,Retail,VP,Senior,Shared,42,Ineligible
701,464715,532008,395946,429317,Europe,VP,12,34,Positive,Pharma,VP,Senior,Shared,22,Ineligible
704,80465,89050,24576,28968,Europe,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,29,Ineligible
705,76641,80618,19683,23253,Europe,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,16,Ineligible
722,84774,83856,25180,29591,Europe,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,13,Ineligible
724,79617,79525,25000,23347,Europe,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,47,Ineligible
730,71578,78270,21171,21585,Europe,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,46,Ineligible
731,117007,128340,56701,68050,Europe,Associate,5,3,Neutral,CPG,Junior,Junior,Cubicle,29,Ineligible
738,139552,155504,72905,73041,Europe,Associate,6,3,Positive,Automotive,Junior,Junior,Cubicle,15,Ineligible
748,3348499,4527836,10030873,13656003,Europe,MD,23,355,Positive,Automotive,Executive,Senior,Corner,21,Eligible
756,390397,440316,296283,339130,Europe,VP,11,28,Neutral,Law,VP,Senior,Shared,23,Ineligible
761,57866,65101,15573,15566,Europe,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,44,Ineligible
764,83312,82546,25495,22758,Europe,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,16,Ineligible
773,84839,87862,25038,26768,Europe,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,47,Ineligible
799,425197,502810,352109,390206,Europe,VP,12,31,Neutral,Pharma,VP,Senior,Shared,4,Ineligible
800,65770,65772,17022,22270,Europe,Analyst,1,0,Positive,Industrials,Junior,Junior,Cubicle,31,Ineligible
804,78184,79216,26251,23301,Europe,Analyst,3,0,Neutral,CPG,Junior,Junior,Cubicle,45,Ineligible
809,127254,129712,57532,67051,Europe,Associate,4,3,Positive,Tech,Junior,Junior,Cubicle,32,Ineligible
811,3579812,4561671,10725543,13637712,Europe,MD,20,384,Positive,Pharma,Executive,Senior,Corner,18,Ineligible
818,78939,81631,22463,25271,Europe,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,1,Ineligible
822,384530,450815,297325,344025,Europe,VP,13,25,Positive,Media,VP,Senior,Shared,26,Ineligible
827,121954,128171,63973,59087,Europe,Associate,5,4,Neutral,CPG,Junior,Junior,Cubicle,28,Ineligible
840,74337,73640,25189,21017,Europe,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,5,Ineligible
844,70335,74635,23064,20866,Europe,Analyst,3,0,Neutral,Automotive,Junior,Junior,Cubicle,22,Ineligible
858,413275,423660,340177,336038,Europe,VP,11,29,Positive,Aerospace,VP,Senior,Shared,35,Ineligible
876,63114,63351,21794,18860,Europe,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,18,Ineligible
879,76531,85023,23037,26715,Europe,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,47,Ineligible
892,134280,135871,67187,58205,Europe,Associate,5,3,Positive,Retail,Junior,Junior,Cubicle,40,Ineligible
902,67060,67045,19031,19875,Europe,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,4,Ineligible
922,138116,161086,65118,76276,Europe,Associate,6,2,Positive,Retail,Junior,Junior,Cubicle,30,Ineligible
928,80248,90226,18168,29287,Europe,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,36,Ineligible
934,3334983,4087058,10146495,12254941,Europe,MD,20,357,Neutral,Retail,Executive,Senior,Corner,32,Ineligible
937,404575,453308,329848,353125,Europe,VP,13,27,Positive,Law,VP,Senior,Shared,21,Ineligible
971,60967,62853,20580,16587,Europe,Analyst,1,0,Neutral,Industrials,Junior,Junior,Cubicle,44,Ineligible
975,381176,425123,294067,348373,Europe,VP,14,24,Neutral,Pharma,VP,Senior,Shared,21,Ineligible
978,3205769,4010121,9514963,12054259,Europe,MD,20,339,Positive,Tech,Executive,Senior,Corner,35,Ineligible
992,131259,147792,72144,69132,Europe,Associate,4,4,Positive,Retail,Junior,Junior,Cubicle,32,Ineligible
1002,75786,83727,19989,22666,Europe,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,23,Ineligible
1004,135316,135546,72012,68905,Europe,Associate,7,4,Neutral,Aerospace,Junior,Junior,Cubicle,24,Ineligible
1054,86425,89610,27322,28510,Europe,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,12,Ineligible
1057,86629,99486,26736,29086,Europe,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,29,Ineligible
1079,110834,116312,54103,58476,Europe,Associate,5,1,Positive,CPG,Junior,Junior,Cubicle,1,Ineligible
1085,79049,82331,21191,21686,Europe,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,1,Ineligible
1086,131319,142208,63306,66713,Europe,Associate,5,4,Neutral,Aerospace,Junior,Junior,Cubicle,38,Ineligible
1098,60081,68671,18954,23645,Europe,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,1,Ineligible
1115,117376,124453,51061,71671,Europe,Associate,5,1,Positive,Pharma,Junior,Junior,Cubicle,38,Ineligible
1122,74650,78816,21958,24542,Europe,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,28,Ineligible
1134,77048,81277,22467,22111,Europe,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,16,Ineligible
1142,71895,76867,19771,24975,Europe,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,7,Ineligible
1178,419677,436378,330615,364780,Europe,VP,13,30,Neutral,Industrials,VP,Senior,Shared,22,Ineligible
1182,76171,81516,24372,23993,Europe,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,29,Ineligible
1183,65534,72736,19006,21657,Europe,Analyst,2,0,Negative,Automotive,Junior,Junior,Cubicle,32,Ineligible
1187,70936,74025,23382,24584,Europe,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,19,Ineligible
1188,408648,490089,313741,384107,Europe,VP,8,31,Positive,Aerospace,VP,Senior,Shared,15,Ineligible
1189,391439,429644,301276,343435,Europe,VP,12,27,Neutral,Media,VP,Senior,Shared,44,Ineligible
1191,67110,66462,20370,14730,Europe,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,36,Ineligible
1199,80495,84834,23490,30076,Europe,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,7,Ineligible
1227,127896,131941,57238,64573,Europe,Associate,5,4,Neutral,CPG,Junior,Junior,Cubicle,44,Ineligible
1249,84931,88279,29411,27110,Europe,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,11,Ineligible
1253,126627,127684,61989,66456,Europe,Associate,6,3,Neutral,Retail,Junior,Junior,Cubicle,4,Ineligible
1256,79387,82385,22580,20929,Europe,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,16,Ineligible
1259,441760,460948,348873,371811,Europe,VP,13,31,Positive,Media,VP,Senior,Shared,33,Ineligible
1263,97112,108030,48123,53964,Europe,Associate,3,2,Neutral,Tech,Junior,Junior,Cubicle,27,Ineligible
1265,71721,73754,24028,23047,Europe,Analyst,3,0,Neutral,Aerospace,Junior,Junior,Cubicle,24,Ineligible
1276,84180,85905,25797,26887,Europe,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,47,Ineligible
1279,82924,88134,23047,28343,Europe,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,23,Ineligible
1280,64666,68689,20796,25688,Europe,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,23,Ineligible
1281,65976,70757,23186,18346,Europe,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,34,Ineligible
1309,85088,88557,25214,28167,Europe,Analyst,3,0,Positive,CPG,Junior,Junior,Cubicle,32,Ineligible
1320,70351,71272,17779,25293,Europe,Analyst,1,0,Positive,Automotive,Junior,Junior,Cubicle,19,Ineligible
1322,81473,85554,23529,22553,Europe,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,15,Ineligible
1336,70985,73309,23797,21573,Europe,Analyst,1,0,Positive,Automotive,Junior,Junior,Cubicle,40,Ineligible
1344,62825,73242,19165,20464,Europe,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,33,Ineligible
1362,81936,85602,25706,30116,Europe,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,20,Ineligible
1371,419026,454290,347083,348206,Europe,VP,12,29,Positive,Aerospace,VP,Senior,Shared,17,Ineligible
1389,66717,67026,19024,16933,Europe,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,27,Ineligible
1393,109772,117389,53563,58562,Europe,Associate,5,3,Neutral,Pharma,Junior,Junior,Cubicle,13,Ineligible
1397,60134,60885,19634,20733,Europe,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,31,Ineligible
1416,74175,74956,23122,26365,Europe,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,24,Ineligible
1445,131840,147023,72182,75158,Europe,Associate,7,3,Neutral,Pharma,Junior,Junior,Cubicle,16,Ineligible
1446,54894,53447,16068,17322,Europe,Analyst,2,0,Negative,Real Estate,Junior,Junior,Cubicle,41,Ineligible
1471,78611,85276,25986,23750,Europe,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,12,Ineligible
1477,82952,82884,22618,24767,Europe,Analyst,3,0,Positive,Industrials,Junior,Junior,Cubicle,8,Ineligible
1478,3567763,4220170,10620214,12684614,Europe,MD,20,385,Neutral,Tech,Executive,Senior,Corner,22,Ineligible
1516,415836,479863,320326,380235,Europe,VP,12,29,Positive,Aerospace,VP,Senior,Shared,38,Ineligible
1534,440667,472674,350807,400076,Europe,VP,14,31,Positive,Tech,VP,Senior,Shared,35,Ineligible
1570,71712,76741,16545,20240,Europe,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,39,Ineligible
1574,372201,439639,298621,346633,Europe,VP,13,25,Neutral,Pharma,VP,Senior,Shared,25,Ineligible
1578,377285,457301,306838,381480,Europe,VP,13,26,Negative,Tech,VP,Senior,Shared,36,Ineligible
1586,66448,70295,17258,20726,Europe,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,3,Ineligible
1610,64177,68514,18815,21289,Europe,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,26,Ineligible
1612,59316,60941,16469,14367,Europe,Analyst,2,0,Negative,Automotive,Junior,Junior,Cubicle,45,Ineligible
1637,75270,84527,20472,21572,Europe,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,39,Ineligible
1638,73721,78539,20941,22440,Europe,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,35,Ineligible
1641,122841,128235,64625,60984,Europe,Associate,4,3,Positive,Real Estate,Junior,Junior,Cubicle,36,Ineligible
1647,124439,138512,64042,73546,Europe,Associate,6,3,Neutral,Pharma,Junior,Junior,Cubicle,12,Ineligible
1652,121589,125391,63534,59438,Europe,Associate,5,3,Neutral,Automotive,Junior,Junior,Cubicle,20,Ineligible
1655,57599,61469,19438,19688,Europe,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,6,Ineligible
1660,133619,148318,67318,68774,Europe,Associate,4,3,Positive,Tech,Junior,Junior,Cubicle,43,Ineligible
1661,65244,73067,21265,23992,Europe,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,9,Ineligible
1674,64382,67817,19129,19499,Europe,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,8,Ineligible
1704,71710,75609,23662,24215,Europe,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,43,Ineligible
1730,482291,556708,386980,457833,Europe,VP,10,38,Positive,Real Estate,VP,Senior,Shared,45,Ineligible
1741,393587,426306,333183,330094,Europe,VP,11,30,Negative,Retail,VP,Senior,Shared,26,Ineligible
1768,139678,146584,71276,74052,Europe,Associate,5,4,Positive,Retail,Junior,Junior,Cubicle,37,Ineligible
1773,396111,427993,308869,329398,Europe,VP,10,27,Positive,CPG,VP,Senior,Shared,28,Ineligible
1785,84321,93513,26134,28429,Europe,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,43,Ineligible
1805,70398,74617,19517,22452,Europe,Analyst,1,0,Positive,Industrials,Junior,Junior,Cubicle,19,Ineligible
1814,139273,145442,65893,78898,Europe,Associate,5,4,Positive,Industrials,Junior,Junior,Cubicle,25,Ineligible
1819,432132,492100,341848,354889,Europe,VP,11,33,Neutral,Retail,VP,Senior,Shared,25,Ineligible
1824,440000,499740,366282,384235,Europe,VP,14,32,Neutral,CPG,VP,Senior,Shared,21,Ineligible
1841,129266,136786,65225,68589,Europe,Associate,6,4,Neutral,Automotive,Junior,Junior,Cubicle,22,Ineligible
1848,129216,138643,59436,62815,Europe,Associate,5,4,Neutral,Real Estate,Junior,Junior,Cubicle,20,Ineligible
1859,76726,87678,23396,24243,Europe,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,31,Ineligible
1861,58951,60871,14024,18708,Europe,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,27,Ineligible
1868,117464,120448,61238,71106,Europe,Associate,6,2,Neutral,Tech,Junior,Junior,Cubicle,29,Ineligible
1874,430982,438488,341173,330759,Europe,VP,12,31,Positive,Tech,VP,Senior,Shared,47,Ineligible
1887,82509,81247,27266,16102,Europe,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,22,Ineligible
1896,411111,423352,342904,332429,Europe,VP,13,29,Negative,Industrials,VP,Senior,Shared,27,Ineligible
1903,131048,132873,63500,67169,Europe,Associate,6,2,Positive,Media,Junior,Junior,Cubicle,37,Ineligible
1911,79448,82878,23360,24794,Europe,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,22,Ineligible
1914,59823,63156,19457,17437,Europe,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,40,Ineligible
1917,128877,130933,56213,61225,Europe,Associate,5,3,Positive,Retail,Junior,Junior,Cubicle,31,Ineligible
1918,80265,81382,22582,24644,Europe,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,45,Ineligible
1930,62242,64334,17967,18278,Europe,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,25,Ineligible
1931,66276,69888,20652,20758,Europe,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,43,Ineligible
1934,73507,75262,21778,20317,Europe,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,18,Ineligible
1948,84429,88335,24376,28232,Europe,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,47,Ineligible
1974,71842,70338,21935,23232,Europe,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,27,Ineligible
1994,76454,80175,24755,25271,Europe,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,31,Ineligible
2001,69201,71583,21297,21288,Europe,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,6,Ineligible
2010,436444,509727,334145,413620,Europe,VP,13,30,Positive,Industrials,VP,Senior,Shared,20,Ineligible
2012,56393,56611,17112,16560,Europe,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,29,Ineligible
2024,80697,78100,26146,21455,Europe,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,20,Ineligible
2027,61330,64949,18863,21090,Europe,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,37,Ineligible
2030,424697,456103,327359,344884,Europe,VP,12,30,Positive,Pharma,VP,Senior,Shared,11,Ineligible
2034,76066,75962,24145,20863,Europe,Analyst,1,0,Positive,Retail,Junior,Junior,Cubicle,19,Ineligible
2037,406998,446304,332528,314988,Europe,VP,14,28,Neutral,Aerospace,VP,Senior,Shared,38,Ineligible
2045,80729,84424,23678,27731,Europe,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,3,Ineligible
2053,64635,68529,18188,22768,Europe,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,28,Ineligible
2062,77774,85405,21333,27692,Europe,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,7,Ineligible
2067,125631,149759,59794,69596,Europe,Associate,5,4,Neutral,Aerospace,Junior,Junior,Cubicle,33,Ineligible
2099,433362,498881,329553,410120,Europe,VP,14,29,Positive,Tech,VP,Senior,Shared,46,Ineligible
2125,66794,72470,21419,23127,Europe,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,16,Ineligible
2128,81521,82320,27187,24836,Europe,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,5,Ineligible
2129,80346,86200,19317,23331,Europe,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,8,Ineligible
2142,76290,75020,24174,19709,Europe,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,33,Ineligible
2144,346495,378872,274084,320300,Europe,VP,12,22,Neutral,Industrials,VP,Senior,Shared,33,Ineligible
2150,99581,105451,50098,59688,Europe,Associate,5,1,Neutral,Tech,Junior,Junior,Cubicle,20,Ineligible
2153,133235,140262,65352,68553,Europe,Associate,5,5,Neutral,Aerospace,Junior,Junior,Cubicle,18,Ineligible
2156,67841,68276,20323,21146,Europe,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,13,Ineligible
2163,60139,59483,17224,18901,Europe,Analyst,1,0,Neutral,Law,Junior,Junior,Cubicle,42,Ineligible
2174,59794,61276,18817,19133,Europe,Analyst,2,0,Negative,Tech,Junior,Junior,Cubicle,1,Ineligible
2178,80347,87792,26771,25571,Europe,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,16,Ineligible
2188,389447,425982,309425,358004,Europe,VP,9,28,Positive,Pharma,VP,Senior,Shared,2,Ineligible
2192,125695,137969,57724,70474,Europe,Associate,4,4,Neutral,Automotive,Junior,Junior,Cubicle,14,Ineligible
2211,103661,107723,50517,56161,Europe,Associate,3,2,Neutral,Retail,Junior,Junior,Cubicle,29,Ineligible
2222,88013,86826,28665,25636,Europe,Analyst,3,0,Positive,Automotive,Junior,Junior,Cubicle,13,Ineligible
2230,416747,460402,327215,382125,Europe,VP,14,29,Neutral,Industrials,VP,Senior,Shared,40,Ineligible
2234,80087,87251,24129,27602,Europe,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,15,Ineligible
2237,72613,75083,19908,20490,Europe,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,14,Ineligible
2243,140079,152875,69230,73336,Europe,Associate,5,3,Positive,Retail,Junior,Junior,Cubicle,20,Ineligible
2255,408000,449376,330817,389622,Europe,VP,10,31,Neutral,Aerospace,VP,Senior,Shared,1,Ineligible
2274,455393,496056,359859,387489,Europe,VP,16,32,Neutral,Law,VP,Senior,Shared,28,Ineligible
2277,2890258,3553559,8553479,10789723,Europe,MD,18,305,Positive,Media,Executive,Senior,Corner,8,Ineligible
2280,69181,79174,18615,25464,Europe,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,6,Ineligible
2289,60975,61998,22260,18340,Europe,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,45,Ineligible
2308,81843,87447,25437,25211,Europe,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,22,Ineligible
2310,63384,66994,17982,22723,Europe,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,38,Ineligible
2326,70417,76990,17369,18262,Europe,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,22,Ineligible
2351,69676,70067,19173,20053,Europe,Analyst,3,0,Negative,Real Estate,Junior,Junior,Cubicle,45,Ineligible
2377,58489,61509,15907,17328,Europe,Analyst,1,0,Neutral,Law,Junior,Junior,Cubicle,20,Ineligible
2379,427820,469713,332663,358453,Europe,VP,12,33,Neutral,Pharma,VP,Senior,Shared,44,Ineligible
2384,71493,73836,26549,22073,Europe,Analyst,1,0,Positive,Automotive,Junior,Junior,Cubicle,17,Ineligible
2389,66457,68012,22767,18223,Europe,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,30,Ineligible
2391,76396,77995,21083,22124,Europe,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,31,Ineligible
2394,70347,68679,19670,22379,Europe,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,22,Ineligible
2400,125101,124507,70245,60912,Europe,Associate,5,2,Positive,Industrials,Junior,Junior,Cubicle,18,Ineligible
2405,420111,503993,352393,383059,Europe,VP,10,31,Positive,Tech,VP,Senior,Shared,36,Ineligible
